ObID,Kmday,Porosity
1,0.215246212827708,0.116666666666667
2,0.0644926231680649,0.156666666666667
3,0.0644926231680649,0.156666666666667
4,0.0644926231680649,0.156666666666667
5,0.0644926231680649,0.156666666666667
6,0.0644926231680649,0.156666666666667
7,0.215246212827708,0.116666666666667
8,0.215246212827708,0.116666666666667
9,0.0644926231680649,0.156666666666667
10,0.215246212827708,0.116666666666667
11,0.215246212827708,0.116666666666667
12,0.215246212827708,0.116666666666667
13,0.215246212827708,0.116666666666667
14,0.215246212827708,0.116666666666667
15,0.215246212827708,0.116666666666667
16,0.215246212827708,0.116666666666667
17,0.215246212827708,0.116666666666667
18,0.215246212827708,0.116666666666667
19,0.215246212827708,0.116666666666667
20,0.215246212827708,0.116666666666667
21,0.215246212827708,0.116666666666667
22,0.215246212827708,0.116666666666667
23,0.215246212827708,0.116666666666667
24,0.215246212827708,0.116666666666667
25,0.215246212827708,0.116666666666667
26,0.215246212827708,0.116666666666667
27,0.215246212827708,0.116666666666667
28,0.215246212827708,0.116666666666667
29,0.215246212827708,0.116666666666667
30,0.215246212827708,0.116666666666667
31,0.215246212827708,0.116666666666667
32,0.215246212827708,0.116666666666667
33,0.000588679099957975,0.01
34,0.0282031711209781,0.07
35,0.186156676680513,0.1
36,0.0459030671933957,0.151666666666667
37,0.000987222451546374,0.016
38,0.0282031711209781,0.07
39,43.9526287715566,0.3
40,0.186156676680513,0.1
41,0.186156676680513,0.1
42,10.2162052499454,0.218333333333333
43,0.0459030671933957,0.151666666666667
44,0.213063164113442,0.133333333333333
45,0.0459030671933957,0.151666666666667
46,10.2162052499454,0.218333333333333
47,0.186156676680513,0.1
48,43.9526287715566,0.3
49,10.2076952918788,0.218333333333333
50,43.9526287715566,0.3
51,0.0459030671933957,0.151666666666667
52,10.2076952918788,0.218333333333333
53,0.0459030671933957,0.151666666666667
54,23.7462132814578,0.245555555555556
55,10.2162052499454,0.218333333333333
56,0.0459030671933957,0.151666666666667
57,10.2076952918788,0.218333333333333
58,10.2076952918788,0.218333333333333
59,43.9526287715566,0.3
60,0.0459030671933957,0.151666666666667
61,NaN,NaN
62,0.0459030671933957,0.151666666666667
63,0.0459030671933957,0.151666666666667
64,0.365929579726291,0.178888888888889
65,10.2162052499454,0.218333333333333
66,10.2162052499454,0.218333333333333
67,10.2076952918788,0.218333333333333
68,0.0459030671933957,0.151666666666667
69,NaN,NaN
70,0.907490236643708,0.218333333333333
71,43.9526287715566,0.3
72,NaN,NaN
73,0.213063164113442,0.133333333333333
74,0.0459030671933957,0.151666666666667
75,0.186156676680513,0.1
76,10.2162052499454,0.218333333333333
77,0.186156676680513,0.1
78,NaN,NaN
79,0.186156676680513,0.1
80,10.2162052499454,0.218333333333333
81,0.186156676680513,0.1
82,0.186156676680513,0.1
83,0.213063164113442,0.133333333333333
84,10.2162052499454,0.218333333333333
85,43.9526287715566,0.3
86,43.8794354016884,0.3
87,0.0459030671933957,0.151666666666667
88,43.9526287715566,0.3
89,0.186156676680513,0.1
90,NaN,NaN
91,0.186156676680513,0.1
92,10.2162052499454,0.218333333333333
93,0.0459030671933957,0.151666666666667
94,10.2162052499454,0.218333333333333
95,0.186156676680513,0.1
96,NaN,NaN
97,0.000240680603533012,0.0566666666666667
98,0.186156676680513,0.1
99,23.7462132814578,0.245555555555556
100,NaN,NaN
101,43.9526287715566,0.3
102,10.2162052499454,0.218333333333333
103,43.8794354016884,0.3
104,0.186156676680513,0.1
105,0.186156676680513,0.1
106,10.2162052499454,0.218333333333333
107,0.186156676680513,0.1
108,0.186156676680513,0.1
109,NaN,NaN
110,10.2162052499454,0.218333333333333
111,43.9526287715566,0.3
112,0.186156676680513,0.1
113,NaN,NaN
114,NaN,NaN
115,23.7462132814578,0.245555555555556
116,0.186156676680513,0.1
117,NaN,NaN
118,0.0459030671933957,0.151666666666667
119,23.7462132814578,0.245555555555556
120,0.186156676680513,0.1
121,0.186156676680513,0.1
122,0.907490236643708,0.218333333333333
123,23.7462132814578,0.245555555555556
124,0.186156676680513,0.1
125,23.7462132814578,0.245555555555556
126,0.0459030671933957,0.151666666666667
127,43.8794354016884,0.3
128,23.7462132814578,0.245555555555556
129,0.186156676680513,0.1
130,0.213063164113442,0.133333333333333
131,23.7462132814578,0.245555555555556
132,0.213063164113442,0.133333333333333
133,0.213063164113442,0.133333333333333
134,0.907490236643708,0.218333333333333
135,23.7462132814578,0.245555555555556
136,0.907490236643708,0.218333333333333
137,43.8794354016884,0.3
138,0.186156676680513,0.1
139,0.186156676680513,0.1
140,10.2162052499454,0.218333333333333
141,10.2162052499454,0.218333333333333
142,0.213063164113442,0.133333333333333
143,43.8794354016884,0.3
144,0.186156676680513,0.1
145,0.0459030671933957,0.151666666666667
146,0.0459030671933957,0.151666666666667
147,0.186156676680513,0.1
148,NaN,NaN
149,0.0459030671933957,0.151666666666667
150,0.0459030671933957,0.151666666666667
151,43.8794354016884,0.3
152,43.9526287715566,0.3
153,NaN,NaN
154,43.9526287715566,0.3
155,0.213063164113442,0.133333333333333
156,43.8794354016884,0.3
157,0.907490236643708,0.218333333333333
158,23.7462132814578,0.245555555555556
159,0.0459030671933957,0.151666666666667
160,0.0459030671933957,0.151666666666667
161,0.000240680603533012,0.0566666666666667
162,43.8794354016884,0.3
163,0.213063164113442,0.133333333333333
164,43.9526287715566,0.3
165,23.7462132814578,0.245555555555556
166,43.8794354016884,0.3
167,NaN,NaN
168,NaN,NaN
169,23.7462132814578,0.245555555555556
170,10.2162052499454,0.218333333333333
171,10.2162052499454,0.218333333333333
172,NaN,NaN
173,0.907490236643708,0.218333333333333
174,0.000240680603533012,0.0566666666666667
175,0.0459030671933957,0.151666666666667
176,43.8794354016884,0.3
177,0.907490236643708,0.218333333333333
178,0.213063164113442,0.133333333333333
179,NaN,NaN
180,0.000240680603533012,0.0566666666666667
181,0.907490236643708,0.218333333333333
182,0.907490236643708,0.218333333333333
183,NaN,NaN
184,23.7462132814578,0.245555555555556
185,43.8794354016884,0.3
186,0.213063164113442,0.133333333333333
187,0.907490236643708,0.218333333333333
188,0.0459030671933957,0.151666666666667
189,23.7462132814578,0.245555555555556
190,NaN,NaN
191,43.8794354016884,0.3
192,43.8794354016884,0.3
193,10.2162052499454,0.218333333333333
194,23.7462132814578,0.245555555555556
195,0.0459030671933957,0.151666666666667
196,23.7462132814578,0.245555555555556
197,43.8794354016884,0.3
198,NaN,NaN
199,NaN,NaN
200,43.8794354016884,0.3
201,10.2162052499454,0.218333333333333
202,0.907490236643708,0.218333333333333
203,0.000240680603533012,0.0566666666666667
204,NaN,NaN
205,43.8794354016884,0.3
206,43.9526287715566,0.3
207,NaN,NaN
208,23.7462132814578,0.245555555555556
209,23.7462132814578,0.245555555555556
210,43.8794354016884,0.3
211,43.8794354016884,0.3
212,NaN,NaN
213,43.8794354016884,0.3
214,43.8794354016884,0.3
215,23.7462132814578,0.245555555555556
216,10.2162052499454,0.218333333333333
217,0.907490236643708,0.218333333333333
218,43.8794354016884,0.3
219,0.213063164113442,0.133333333333333
220,0.213063164113442,0.133333333333333
221,0.000240680603533012,0.0566666666666667
222,0.0459030671933957,0.151666666666667
223,0.0459030671933957,0.151666666666667
224,0.907490236643708,0.218333333333333
225,43.8794354016884,0.3
226,43.8794354016884,0.3
227,NaN,NaN
228,43.8794354016884,0.3
229,43.8794354016884,0.3
230,0.213063164113442,0.133333333333333
231,23.7462132814578,0.245555555555556
232,0.907490236643708,0.218333333333333
233,23.7462132814578,0.245555555555556
234,0.186156676680513,0.1
235,10.2162052499454,0.218333333333333
236,NaN,NaN
237,10.2162052499454,0.218333333333333
238,0.000240680603533012,0.0566666666666667
239,10.2162052499454,0.218333333333333
240,NaN,NaN
241,0.0459030671933957,0.151666666666667
242,NaN,NaN
243,10.2162052499454,0.218333333333333
244,43.8794354016884,0.3
245,0.0459030671933957,0.151666666666667
246,23.7462132814578,0.245555555555556
247,10.2162052499454,0.218333333333333
248,NaN,NaN
249,NaN,NaN
250,10.2162052499454,0.218333333333333
251,43.8794354016884,0.3
252,0.0459030671933957,0.151666666666667
253,NaN,NaN
254,NaN,NaN
255,43.8794354016884,0.3
256,10.2162052499454,0.218333333333333
257,NaN,NaN
258,43.8794354016884,0.3
259,43.8794354016884,0.3
260,NaN,NaN
261,43.8794354016884,0.3
262,NaN,NaN
263,0.0459030671933957,0.151666666666667
264,10.2162052499454,0.218333333333333
265,43.8794354016884,0.3
266,0.000588679099957975,0.01
267,10.2162052499454,0.218333333333333
268,43.9526287715566,0.3
269,43.8794354016884,0.3
270,43.8794354016884,0.3
